flare;radio_flux_10.7cm;sesc_sunspot_number;sunspot_area;goes15_xray_bkgd_flux;mwl_alpha;mwl_beta;mwl_gamma;mwl_beta_gamma;mwl_delta;mwl_beta_delta;mwl_beta_gamma_delta;mwl_gamma_delta
1;123;90;1160;0.00000035;1;1;0;1;0;0;0;0
1;127;79;1320;0.00000041;1;1;0;0;0;0;1;0
1;131;93;1320;0.00000065;1;1;0;0;0;0;1;0
0;136;102;1280;0.00000061;1;0;0;0;0;0;1;0
0;130;85;1190;0.00000049;1;0;0;0;0;0;1;0
0;131;138;1110;0.00000042;1;1;0;0;0;0;1;0
0;130;156;850;0.00000043;1;1;0;0;0;0;1;0
0;129;125;550;0.00000049;1;1;0;1;0;0;0;0
0;131;122;630;0.00000045;1;1;0;0;0;0;0;0
1;136;114;720;0.00000065;1;1;0;0;0;0;0;0
0;132;118;770;0.00000045;1;1;0;0;0;0;0;0
0;131;110;840;0.00000035;1;1;0;0;0;0;0;0
0;131;124;880;0.00000034;1;1;0;0;0;0;0;0
0;125;109;840;0.00000031;1;1;0;0;0;0;0;0
0;121;95;780;0.0000003;1;1;0;0;0;0;0;0
0;117;91;650;0.00000031;1;1;0;0;0;0;0;0
0;116;83;310;0.00000044;1;1;0;0;0;0;0;0
0;117;86;530;0.00000044;1;1;0;0;0;0;0;0
0;110;70;410;0.00000036;0;1;0;0;0;0;0;0
0;111;83;400;0.00000028;0;1;0;0;0;0;0;0
0;110;87;480;0.00000021;1;1;0;0;0;0;0;0
0;106;73;460;0.00000024;1;1;0;0;0;0;0;0
0;111;78;400;0.00000036;1;1;0;0;0;0;0;0
0;117;76;310;0.00000054;1;1;0;0;0;0;0;0
0;129;151;840;0.00000058;1;1;0;0;0;0;0;0
0;129;113;630;0.00000043;0;1;0;0;0;0;0;0
1;129;133;590;0.0000005;0;1;0;0;0;0;0;0
0;128;155;590;0.00000037;1;1;0;0;0;0;0;0
0;139;154;670;0.0000004;1;1;0;0;0;0;0;0
1;140;131;580;0.00000049;1;1;0;1;0;0;0;0
0;128;98;480;0.0000006;1;1;0;1;0;0;0;0
0;124;90;300;0.00000047;1;1;0;1;0;0;0;0
1;128;107;400;0.00000052;1;1;0;1;0;0;0;0
1;128;127;550;0.0000005;1;1;0;1;0;0;0;0
0;134;98;290;0.00000055;1;1;0;1;0;0;0;0
0;141;132;670;0.00000061;1;1;0;0;0;0;0;0
1;143;134;830;0.00000086;1;1;0;0;0;0;0;0
1;149;114;840;0.00000097;1;1;0;0;0;0;1;0
0;145;113;930;0.00000055;0;1;0;0;0;0;1;0
0;135;110;1070;0.00000042;1;1;0;1;0;0;0;0
0;124;96;978;0.00000046;1;1;0;1;0;0;0;0
0;118;66;820;0.00000036;1;1;0;0;0;0;0;0
0;110;64;680;0.00000032;1;1;0;0;0;0;0;0
0;104;29;520;0.00000029;1;1;0;0;0;0;0;0
0;98;13;210;0.00000021;0;1;0;0;0;0;0;0
0;88;13;30;0.00000011;0;1;0;0;0;0;0;0
0;84;13;30;0.0000001;0;1;0;0;0;0;0;0
0;85;24;30;0.000000068;0;1;0;0;0;0;0;0
0;89;14;60;0.00000013;0;1;0;0;0;0;0;0
0;99;28;160;0.00000023;0;1;0;0;0;0;0;0
0;106;79;570;0.00000036;1;1;0;0;0;0;0;0
1;120;73;530;0.00000032;0;1;0;1;0;0;0;0
1;117;97;790;0.00000039;0;1;0;1;0;0;0;0
1;124;90;810;0.00000043;0;1;0;1;0;0;0;0
1;133;137;1320;0.00000063;0;1;0;1;0;0;0;0
1;166;165;1130;0.00000084;0;1;0;1;0;0;0;0
0;146;136;1000;0.000001;1;1;0;1;0;0;0;0
1;163;129;990;0.000002;1;1;0;1;0;0;1;0
1;165;122;1050;0.0000026;1;1;0;1;0;0;1;0
1;158;131;1240;0.0000024;1;1;0;0;0;0;1;0
1;158;127;1590;0.0000015;1;1;0;0;0;0;1;0
1;178;113;1910;0.000002;1;1;0;1;0;0;0;0
1;174;137;1860;0.000002;1;1;0;1;0;0;0;0
1;173;122;1640;0.0000014;0;1;0;1;0;0;1;0
0;162;94;1510;0.0000009;1;1;0;0;0;0;1;0
1;165;132;1750;0.0000007;1;0;0;1;0;0;1;0
0;147;112;1270;0.00000082;1;1;0;1;0;0;1;0
1;148;120;1390;0.00000087;1;1;0;0;0;0;1;0
0;141;134;1440;0.00000065;0;1;0;0;0;0;1;0
0;138;89;840;0.000001;0;1;0;1;0;0;1;0
1;128;87;920;0.000001;0;1;0;1;0;0;0;0
0;110;59;480;0.00000062;0;1;0;1;0;0;0;0
1;100;39;140;0.00000058;1;1;0;1;0;0;0;0
0;92;55;110;0.00000034;0;1;0;0;0;0;0;0
0;90;50;60;0.00000017;0;1;0;0;0;0;0;0
0;94;29;70;0.00000022;1;1;0;0;0;0;0;0
0;97;60;180;0.00000028;0;1;0;0;0;0;0;0
0;102;66;270;0.00000027;1;1;0;0;0;0;0;0
0;105;66;310;0.00000032;1;0;0;0;0;0;0;0
0;115;77;360;0.00000035;1;1;0;0;0;0;0;0
1;123;91;370;0.00000048;1;1;0;0;0;0;0;0
1;127;108;780;0.00000055;1;1;0;0;0;0;0;0
1;131;79;810;0.0000007;1;1;0;0;0;0;0;0
1;136;106;810;0.00000056;1;1;0;0;0;0;0;0
0;140;116;790;0.00000058;1;1;0;0;0;0;0;0
0;150;118;900;0.00000063;1;1;0;1;0;0;0;0
0;135;126;890;0.00000048;1;1;0;1;0;0;0;0
0;140;160;820;0.00000056;1;1;0;1;0;0;0;0
0;139;140;880;0.0000006;1;1;0;1;0;0;0;0
0;134;107;730;0.00000062;1;1;0;1;0;0;0;0
1;134;108;530;0.00000061;1;1;0;0;0;0;0;0
0;129;96;750;0.00000055;1;1;0;0;0;0;0;0
0;133;99;690;0.00000056;1;1;0;0;0;0;0;0
0;131;124;890;0.00000061;1;1;0;0;0;0;0;0
0;125;105;790;0.00000036;1;1;0;1;0;0;0;0
1;120;98;570;0.00000034;1;1;0;0;0;0;0;0
0;112;76;390;0.00000029;1;1;0;0;0;0;0;0
0;108;62;340;0.0000003;1;1;0;1;0;0;0;0
0;106;46;350;0.00000024;1;1;0;1;0;0;0;0
0;101;32;310;0.00000017;1;1;0;1;0;0;0;0
0;98;34;410;0.00000018;0;1;0;1;0;0;0;0
1;95;42;400;0.00000019;1;0;0;0;0;0;0;0
1;97;56;500;0.00000037;1;1;0;0;0;0;0;0
0;96;69;360;0.0000002;1;1;0;0;0;0;0;0
0;96;52;90;0.00000019;1;1;0;0;0;0;0;0
0;94;64;140;0.00000016;1;1;0;0;0;0;0;0
0;95;65;110;0.00000014;1;1;0;0;0;0;0;0
0;97;49;230;0.00000014;1;1;0;0;0;0;0;0
0;104;69;200;0.00000016;1;1;0;0;0;0;0;0
0;106;70;520;0.0000002;1;1;0;0;0;0;0;0
0;113;78;590;0.00000027;1;1;0;0;0;0;0;0
0;112;85;580;0.00000023;1;1;0;0;0;0;0;0
0;111;73;340;0.00000022;1;1;0;0;0;0;0;0
0;118;95;360;0.00000034;1;1;0;0;0;0;0;0
1;128;118;370;0.00000067;1;1;0;0;0;0;0;0
0;131;144;730;0.00000078;1;1;0;0;0;0;0;0
0;146;120;740;0.00000098;1;1;0;1;0;0;0;0
0;142;108;640;0.00000082;0;1;0;1;0;0;0;0
0;142;156;860;0.00000067;0;1;0;1;0;0;0;0
0;138;150;590;0.00000061;1;1;0;1;0;0;1;0
0;133;105;670;0.00000054;1;1;0;1;0;0;1;0
1;128;112;550;0.00000044;1;1;0;1;0;0;1;0
0;133;110;640;0.00000053;1;1;0;1;0;0;0;0
1;129;70;470;0.00000071;1;1;0;0;0;0;0;0
1;123;87;420;0.00000054;1;1;0;1;0;0;0;0
0;111;62;250;0.00000047;1;1;0;1;0;0;0;0
0;105;73;390;0.00000048;1;1;0;0;0;0;0;0
0;103;68;380;0.00000041;1;1;0;0;0;0;0;0
0;99;44;390;0.00000031;1;1;0;0;0;0;0;0
0;101;44;270;0.00000015;1;1;0;1;0;0;0;0
0;98;53;300;0.00000017;1;1;0;1;0;0;0;0
0;97;77;240;0.00000015;1;1;0;1;0;0;0;0
0;102;51;220;0.00000023;1;1;0;0;0;0;0;0
0;104;61;330;0.00000028;1;1;0;0;0;0;0;0
0;110;62;420;0.00000025;1;1;0;0;0;0;0;0
0;117;68;610;0.00000027;1;1;0;0;0;0;0;0
0;117;74;420;0.00000025;1;1;0;0;0;0;0;0
0;125;46;390;0.00000031;1;1;0;0;0;0;0;0
0;134;57;410;0.00000037;0;1;0;1;0;0;0;0
0;137;90;470;0.00000052;0;1;0;1;0;0;0;0
0;140;121;560;0.00000046;1;1;0;1;0;0;0;0
0;139;113;710;0.00000037;0;1;0;1;0;0;0;0
0;133;97;600;0.00000032;1;1;0;1;0;0;0;0
0;138;77;590;0.00000038;1;1;0;0;0;0;0;0
0;136;70;830;0.00000056;1;1;0;0;0;0;0;0
1;136;95;830;0.00000057;1;1;0;0;0;0;0;0
0;128;59;580;0.00000076;1;1;0;0;0;0;0;0
0;118;55;550;0.00000043;1;1;0;0;0;0;0;0
0;113;58;710;0.00000021;1;1;0;0;0;0;0;0
0;110;56;640;0.00000018;1;1;0;0;0;0;0;0
0;106;55;560;0.00000021;1;1;0;0;0;0;0;0
0;99;39;520;0.00000017;1;1;0;0;0;0;0;0
0;98;37;480;0.00000019;1;1;0;0;0;0;0;0
1;103;41;460;0.00000044;1;1;0;0;0;0;0;0
1;106;63;410;0.00000045;1;1;0;0;0;0;0;0
1;112;71;400;0.00000036;1;1;0;0;0;0;0;0
0;117;82;500;0.0000005;1;1;0;0;0;0;0;0
0;122;89;670;0.00000043;1;1;0;1;0;0;0;0
0;125;85;610;0.00000043;1;1;0;1;0;0;0;0
0;132;97;590;0.00000054;1;1;0;0;0;0;1;0
0;137;119;550;0.00000055;1;1;0;1;0;0;0;0
0;137;107;490;0.00000043;1;1;0;1;0;0;0;0
0;135;100;390;0.00000045;1;1;0;0;0;0;0;0
0;138;112;640;0.00000044;1;1;0;0;0;0;0;0
0;141;110;690;0.00000054;1;1;0;0;0;0;0;0
1;151;112;870;0.00000062;1;1;0;1;0;0;0;0
1;144;75;930;0.00000061;1;1;0;1;0;0;0;0
1;156;86;800;0.00000058;1;1;0;1;0;0;0;0
1;142;84;910;0.00000058;1;1;0;1;0;0;0;0
0;136;78;880;0.00000047;1;1;0;0;0;1;0;0
0;130;58;700;0.00000038;1;1;0;0;0;1;0;0
0;131;71;730;0.00000051;1;1;0;0;0;1;0;0
0;122;59;630;0.00000039;1;1;0;0;0;1;0;0
0;117;55;460;0.00000032;1;1;0;1;0;1;0;0
0;108;75;450;0.00000024;1;1;0;0;0;0;0;0
0;106;56;400;0.00000022;1;1;0;0;0;0;0;0
0;104;35;370;0.00000024;1;0;0;0;0;0;0;0
0;98;48;350;0.00000022;1;0;0;0;0;0;0;0
0;97;34;320;0.00000019;1;1;0;0;0;0;0;0
0;93;35;110;0.0000002;1;0;0;0;0;0;0;0
0;95;46;130;0.00000017;1;1;0;0;0;0;0;0
0;97;47;40;0.00000019;1;1;0;0;0;0;0;0
0;99;61;130;0.00000021;1;1;0;0;0;0;0;0
0;102;77;280;0.00000021;1;1;0;0;0;0;0;0
1;104;71;410;0.00000022;1;1;0;0;0;0;0;0
0;115;65;410;0.00000031;1;1;0;0;0;0;0;0
0;122;68;350;0.00000043;1;1;0;1;0;0;0;0
1;133;106;620;0.00000054;1;1;0;0;0;0;0;0
1;144;188;1600;0.00000059;1;1;0;1;0;0;0;0
1;146;108;850;0.00000051;1;1;0;1;0;0;0;0
1;142;126;930;0.00000043;1;1;0;1;0;0;1;0
0;141;132;910;0.00000042;1;1;0;1;0;0;0;0
0;138;141;800;0.0000004;1;1;0;1;0;0;0;0
0;135;163;650;0.00000039;1;1;0;1;0;0;0;0
0;141;136;560;0.00000042;1;1;0;1;0;0;0;0
0;134;122;670;0.00000041;1;1;0;0;0;0;0;0
1;141;119;560;0.00000061;1;1;0;1;0;0;0;0
1;140;75;510;0.0000006;1;1;0;1;0;0;0;0
0;128;93;650;0.00000035;1;1;0;0;0;0;1;0
0;126;85;750;0.00000031;1;1;0;0;0;0;1;0
0;118;87;540;0.00000027;1;1;0;0;0;0;1;0
0;121;64;420;0.00000027;1;1;0;0;0;0;1;0
0;122;81;630;0.00000058;1;0;0;1;0;0;1;0
1;117;76;730;0.00000048;1;1;0;1;0;0;1;0
1;114;66;980;0.00000046;0;1;0;0;0;0;1;0
0;113;89;1070;0.00000039;0;1;0;0;0;0;1;0
0;111;67;660;0.00000034;1;0;0;1;0;0;1;0
0;102;49;440;0.00000029;0;1;0;1;0;0;0;0
0;98;43;270;0.00000016;0;1;0;1;0;0;0;0
0;97;44;280;0.00000012;0;1;0;0;0;0;0;0
0;96;58;280;0.00000012;0;1;0;0;0;0;0;0
0;96;78;220;0.00000012;1;1;0;0;0;0;0;0
0;97;49;130;0.00000012;1;1;0;0;0;0;0;0
0;97;23;130;0.00000012;1;1;0;0;0;0;0;0
0;101;35;80;0.00000013;1;0;0;0;0;0;0;0
0;104;40;130;0.00000014;1;1;0;0;0;0;0;0
0;104;49;140;0.00000018;1;1;0;0;0;0;0;0
0;104;55;210;0.00000019;0;1;0;0;0;0;0;0
0;112;82;190;0.00000019;0;1;0;0;0;0;0;0
0;117;77;260;0.00000025;0;1;0;0;0;0;0;0
0;119;71;290;0.00000035;0;1;0;0;0;0;0;0
0;122;88;650;0.00000033;0;1;0;0;0;0;0;0
0;120;74;570;0.0000003;1;1;0;0;0;0;0;0
0;115;83;680;0.00000041;1;1;0;0;0;0;0;0
0;116;66;600;0.00000045;1;1;0;0;0;0;0;0
0;113;46;430;0.00000033;1;1;0;1;0;0;0;0
0;114;53;570;0.00000024;1;1;0;0;0;0;0;0
0;115;55;570;0.00000022;1;1;0;0;0;0;0;0
0;115;67;430;0.00000026;1;1;0;1;0;0;0;0
0;114;90;450;0.00000025;0;1;0;1;0;0;0;0
0;113;53;330;0.00000021;0;1;0;1;0;0;0;0
0;113;58;320;0.00000029;0;1;0;0;0;0;0;0
0;110;82;210;0.0000003;0;1;0;1;0;0;0;0
0;107;78;270;0.00000023;1;1;0;1;0;0;0;0
0;106;54;300;0.0000002;1;1;0;0;0;0;0;0
0;104;49;240;0.0000002;1;1;0;0;0;0;0;0
0;107;37;220;0.00000022;1;1;0;0;0;0;0;0
0;114;87;300;0.00000029;1;1;0;0;0;0;0;0
0;118;99;480;0.00000031;1;1;0;0;0;0;0;0
0;119;90;610;0.00000025;1;1;0;0;0;0;0;0
0;129;116;640;0.00000035;1;1;0;0;0;0;0;0
0;143;167;830;0.00000063;1;1;0;0;0;0;1;0
1;145;181;1030;0.00000079;1;1;0;0;0;0;1;0
0;142;186;1140;0.00000058;1;1;0;0;0;0;1;0
0;150;196;1390;0.00000066;1;1;0;0;0;0;0;0
0;156;144;940;0.00000076;1;1;0;1;0;0;0;0
0;169;153;860;0.000001;1;1;0;1;0;0;0;0
0;174;145;1300;0.00000095;1;1;0;1;0;0;0;0
1;172;166;1650;0.0000009;1;1;0;1;0;0;0;0
0;169;156;1460;0.00000074;1;1;0;1;0;0;0;0
1;156;126;1410;0.00000083;1;1;0;1;0;0;0;0
0;154;128;1260;0.0000005;0;1;0;1;0;0;0;0
0;140;120;1280;0.00000047;1;1;0;1;0;0;0;0
0;137;91;850;0.00000039;1;1;0;0;0;0;1;0
0;123;74;650;0.00000029;1;0;0;0;0;0;1;0
0;115;56;560;0.00000027;1;1;0;1;0;0;0;0
0;107;46;480;0.00000024;1;1;0;1;0;0;0;0
0;107;48;410;0.00000022;1;1;0;1;0;0;0;0
0;108;50;180;0.00000025;1;1;0;1;0;0;0;0
0;110;53;270;0.00000026;1;1;0;1;0;0;0;0
0;105;68;340;0.00000019;1;0;0;1;0;0;0;0
0;103;60;320;0.00000016;1;1;0;1;0;0;0;0
0;101;44;300;0.00000015;1;1;0;0;0;0;0;0
0;99;55;190;0.00000014;1;1;0;0;0;0;0;0
0;98;60;150;0.00000014;1;1;0;0;0;0;0;0
0;98;52;150;0.00000014;1;1;0;0;0;0;0;0
0;95;63;430;0.0000001;1;1;0;0;0;0;0;0
0;97;56;330;0.0000001;1;1;0;0;0;0;0;0
0;103;47;260;0.00000014;1;1;0;0;0;0;0;0
0;104;65;260;0.00000018;1;1;0;0;0;0;0;0
0;112;54;350;0.00000022;1;1;0;0;0;0;0;0
0;111;79;400;0.00000029;1;1;0;0;0;0;0;0
0;107;30;260;0.00000019;1;1;0;0;0;0;0;0
0;105;41;210;0.00000017;1;1;0;0;0;0;0;0
0;104;39;230;0.00000018;1;1;0;0;0;0;0;0
0;103;58;270;0.00000014;1;1;0;0;0;0;0;0
0;104;57;280;0.00000017;1;1;0;0;0;0;0;0
0;108;58;300;0.00000019;1;1;0;0;0;0;0;0
0;106;45;280;0.00000016;1;1;0;1;0;0;0;0
0;105;60;370;0.00000018;1;0;0;1;0;0;0;0
0;102;55;340;0.00000018;1;1;0;0;0;0;0;0
0;100;26;210;0.00000016;1;0;0;1;0;0;0;0
0;100;25;200;0.00000017;1;1;0;0;0;0;0;0
0;100;59;220;0.00000021;1;1;0;0;0;0;0;0
0;103;75;240;0.0000002;1;1;0;0;0;0;0;0
1;106;74;250;0.00000023;1;1;0;0;0;0;0;0
0;105;92;400;0.00000015;1;1;0;1;0;0;0;0
0;112;117;460;0.00000036;1;1;0;1;0;0;0;0
0;114;106;650;0.00000032;1;1;0;0;0;0;1;0
0;109;75;660;0.00000027;1;1;0;0;0;0;1;0
0;107;79;530;0.00000023;1;1;0;0;0;0;1;0
0;100;56;440;0.00000038;1;1;0;1;0;0;0;0
0;95;25;60;0.00000029;1;1;0;1;0;0;0;0
0;95;59;110;0.00000022;0;1;0;0;0;0;0;0
0;99;49;250;0.00000018;1;1;0;1;0;0;0;0
0;102;61;250;0.0000002;0;1;0;1;0;0;0;0
0;106;63;370;0.00000027;1;1;0;1;0;0;0;0
0;113;88;460;0.00000027;0;1;0;1;0;0;0;0
0;111;90;510;0.00000029;1;1;0;1;0;0;0;0
0;112;115;520;0.00000027;1;1;0;1;0;0;0;0
0;114;103;290;0.00000027;1;1;0;0;0;0;0;0
1;118;106;300;0.00000032;1;1;0;0;0;0;0;0
0;114;88;390;0.00000028;0;1;0;1;0;0;0;0
0;114;80;320;0.00000024;1;1;0;1;0;0;0;0
0;115;59;160;0.00000031;1;1;0;1;0;0;0;0
0;116;63;430;0.00000032;1;1;0;0;0;0;0;0
0;119;89;490;0.00000034;1;1;0;0;0;0;0;0
0;120;105;490;0.00000025;1;1;0;0;0;0;0;0
0;123;95;610;0.00000033;1;1;0;0;0;0;0;0
0;123;103;630;0.00000047;1;1;0;0;0;0;0;0
0;123;133;740;0.00000025;1;1;0;0;0;0;0;0
1;123;105;650;0.0000004;1;1;0;1;0;0;0;0
0;126;90;890;0.00000043;1;1;0;1;0;0;0;0
0;126;126;980;0.00000036;1;1;0;1;0;0;0;0
0;118;116;930;0.00000037;0;1;0;1;0;0;0;0
0;110;68;630;0.00000026;0;1;0;0;0;0;0;0
0;108;70;520;0.00000031;0;1;0;0;0;0;0;0
1;106;60;460;0.00000028;1;1;0;0;0;0;0;0
0;101;54;210;0.00000032;0;1;0;0;0;0;0;0
0;98;56;250;0.00000021;1;1;0;0;0;0;0;0
0;96;45;180;0.00000013;1;1;0;0;0;0;0;0
0;93;56;170;0.0000001;1;1;0;0;0;0;0;0
0;92;41;140;0.00000012;0;1;0;0;0;0;0;0
0;93;35;100;0.0000001;1;1;0;0;0;0;0;0
0;99;49;170;0.00000018;1;1;0;0;0;0;0;0
0;105;73;280;0.00000026;1;1;0;0;0;0;0;0
0;108;70;480;0.00000027;0;1;0;0;0;0;0;0
0;113;83;630;0.00000026;1;1;0;0;0;0;0;0
0;119;84;650;0.00000024;1;1;0;0;0;0;0;0
0;122;103;700;0.00000025;1;1;0;0;0;0;0;0
0;127;109;860;0.00000028;1;1;0;0;0;0;0;0
0;129;119;820;0.00000031;1;1;0;0;0;0;0;0
1;134;146;860;0.00000036;1;1;0;0;0;0;0;0
0;137;117;880;0.00000042;1;1;0;0;0;0;0;0
0;138;144;910;0.0000004;0;1;0;1;0;0;0;0
0;139;162;1140;0.0000004;1;1;0;1;0;0;0;0
0;147;116;960;0.00000064;1;1;0;1;0;0;0;0
0;148;163;1080;0.0000007;1;1;0;1;0;0;0;0
1;137;121;960;0.00000065;1;1;0;1;0;0;0;0
1;138;128;1220;0.00000059;1;1;0;1;0;0;1;0
0;125;148;790;0.00000037;1;1;0;1;0;0;0;0
0;117;111;710;0.00000034;1;1;0;1;0;0;0;0
0;113;99;590;0.00000031;1;1;0;1;0;0;0;0
0;113;97;460;0.00000031;1;1;0;1;0;0;0;0
0;108;89;500;0.00000028;0;1;0;1;0;0;0;0
0;105;86;450;0.00000028;0;1;0;0;0;0;0;0
0;99;101;300;0.00000025;1;1;0;0;0;0;0;0
0;105;101;340;0.00000027;1;1;0;0;0;0;0;0
0;109;76;360;0.00000051;1;1;0;1;0;0;0;0
1;113;83;650;0.00000037;0;1;0;0;0;0;1;0
0;118;95;710;0.00000049;0;1;0;0;0;0;1;0
0;115;92;950;0.00000056;0;1;0;0;0;0;1;0
0;119;93;1450;0.00000073;1;1;0;0;0;0;1;0
0;122;104;1090;0.00000069;1;1;0;1;0;0;1;0
0;127;100;650;0.00000084;1;1;0;1;0;0;0;0
0;132;97;640;0.00000069;1;1;0;1;0;0;0;0
0;142;136;860;0.00000073;1;1;0;1;0;0;0;0
0;154;165;1380;0.00000067;1;1;0;1;0;0;1;0
0;159;151;1220;0.00000078;1;1;0;0;0;0;1;0
1;149;102;1110;0.0000006;1;1;0;0;0;0;1;0
1;148;139;1150;0.00000065;1;1;0;0;0;0;1;0
0;142;156;1080;0.00000064;1;1;0;1;0;0;1;0
1;137;103;800;0.00000059;1;1;0;1;0;0;0;0
0;131;122;670;0.00000055;1;1;0;1;0;0;0;0
0;129;118;670;0.00000051;1;1;0;1;0;0;0;0
0;127;112;740;0.00000043;1;1;0;0;0;0;0;0
0;128;154;945;0.00000054;1;1;0;1;0;0;0;0
1;125;149;890;0.00000067;1;1;0;1;0;0;0;0
0;137;145;1050;0.00000078;1;1;0;1;0;0;0;0
1;147;173;1280;0.00000085;1;1;0;0;0;0;0;0
1;150;144;1380;0.0000011;1;1;0;1;0;0;0;0
1;148;142;1200;0.00000071;1;1;0;1;0;0;0;0
1;146;186;1180;0.00000077;1;1;0;1;0;0;1;0
1;145;212;1290;0.0000006;0;1;0;1;0;0;1;0
1;136;198;990;0.00000057;0;1;0;0;0;0;1;0
0;132;146;700;0.00000048;1;1;0;1;0;0;1;0
0;135;113;590;0.00000058;1;1;0;0;0;1;0;0
1;132;113;590;0.0000007;1;1;0;0;0;0;1;0
0;125;119;670;0.00000055;1;1;0;0;0;0;1;0
1;133;107;780;0.000001;1;1;0;1;0;0;0;0
0;135;117;710;0.00000065;1;1;0;1;0;0;0;0
0;127;99;570;0.00000045;1;1;0;1;0;0;0;0
0;121;107;680;0.00000039;0;1;0;1;0;0;0;0
0;120;92;550;0.00000038;1;1;0;1;0;0;0;0
0;110;87;430;0.00000031;1;1;0;0;0;0;0;0
0;105;75;320;0.00000026;1;1;0;0;0;0;0;0
0;107;83;230;0.00000027;1;1;0;0;0;0;0;0
0;104;71;140;0.00000027;1;1;0;0;0;0;0;0
1;102;58;120;0.00000023;1;1;0;0;0;0;0;0
0;106;60;130;0.00000022;1;1;0;0;0;0;0;0
0;111;76;290;0.00000028;1;1;0;0;0;0;0;0
0;112;99;460;0.00000027;1;1;0;1;0;0;0;0
0;110;59;390;0.00000027;1;1;0;0;0;0;1;0
1;109;81;680;0.00000026;1;1;0;0;0;0;1;0
0;109;71;510;0.00000024;1;1;0;0;0;0;1;0
1;110;76;460;0.00000025;0;1;0;0;0;0;0;0
0;103;27;200;0.00000022;1;1;0;1;0;0;0;0
0;96;41;220;0.00000017;0;0;0;1;0;0;0;0
0;93;21;120;0.00000014;0;1;0;0;0;0;0;0
0;90;14;50;0.00000013;0;1;0;0;0;0;0;0
0;93;27;80;0.00000015;0;1;0;0;0;0;0;0
0;99;45;130;0.00000022;1;1;0;0;0;0;0;0
0;109;73;410;0.00000031;1;1;0;0;0;0;0;0
0;111;101;510;0.00000033;1;1;0;0;0;0;0;0
0;116;104;490;0.00000036;1;1;0;0;0;0;0;0
0;124;110;990;0.00000046;1;1;0;0;0;0;0;0
0;125;120;770;0.00000044;1;1;0;0;0;1;0;0
0;123;126;810;0.00000042;1;1;0;0;0;0;0;0
0;126;128;660;0.00000046;1;1;0;0;0;1;0;0
1;133;135;850;0.00000055;1;1;0;0;0;1;0;0
0;130;137;1200;0.0000005;1;1;0;1;0;1;0;0
1;128;118;800;0.00000048;1;1;0;1;0;0;0;0
0;121;82;740;0.00000047;1;1;0;1;0;0;0;0
0;109;91;400;0.00000038;1;1;0;1;0;0;0;0
0;107;77;320;0.00000034;1;1;0;0;0;0;0;0
0;100;71;340;0.00000026;1;1;0;0;0;0;0;0
0;101;83;230;0.0000002;1;0;0;1;0;0;0;0
0;100;67;230;0.00000019;1;1;0;0;0;0;0;0
0;103;85;280;0.00000034;1;1;0;1;0;0;0;0
0;108;102;430;0.00000033;1;1;0;1;0;0;0;0
0;114;101;620;0.0000005;1;1;0;0;0;0;0;0
1;125;94;700;0.00000061;1;1;0;0;0;0;0;0
0;138;109;870;0.00000077;1;1;0;1;0;0;0;0
0;141;113;970;0.00000079;1;1;0;1;0;0;1;0
0;134;115;870;0.00000051;0;1;0;1;0;0;1;0
0;126;112;850;0.00000041;1;1;0;1;0;0;1;0
0;119;143;790;0.0000004;1;1;0;1;0;0;1;0
0;120;98;720;0.00000035;0;1;0;0;0;0;1;0
0;118;76;440;0.00000039;1;0;0;1;0;0;1;0
0;113;85;350;0.0000004;0;0;0;1;0;0;1;0
0;118;87;230;0.00000041;1;0;0;1;0;0;0;0
0;114;66;260;0.00000038;1;1;0;1;0;0;0;0
0;113;88;310;0.0000004;0;1;0;1;0;0;0;0
0;114;77;360;0.00000046;1;1;0;0;0;0;0;0
0;114;61;530;0.00000037;1;1;0;1;0;0;1;0
0;111;74;430;0.00000032;0;1;0;1;0;1;0;0
0;115;112;440;0.00000034;0;1;0;1;0;0;0;0
0;114;94;330;0.00000034;1;1;0;1;0;0;0;0
0;113;57;260;0.0000003;1;1;0;1;0;0;0;0
0;109;49;320;0.00000032;1;1;0;1;0;0;0;0
0;110;53;240;0.00000028;0;1;0;1;0;0;0;0
0;107;84;250;0.00000025;1;1;0;0;0;0;0;0
0;108;65;320;0.00000028;1;1;0;1;0;0;0;0
0;107;71;340;0.00000029;1;1;0;1;0;0;0;0
0;110;58;330;0.00000033;1;1;0;1;0;0;0;0
0;108;64;340;0.00000037;1;1;0;1;0;0;0;0
0;109;68;470;0.00000038;1;1;0;1;0;0;0;0
0;112;97;500;0.00000041;1;1;0;1;0;0;0;0
0;113;105;490;0.00000047;1;1;0;1;0;0;0;0
0;109;94;450;0.00000034;1;1;0;1;0;0;0;0
0;112;88;380;0.0000003;1;1;0;0;0;0;0;0
0;113;112;450;0.00000027;1;1;0;0;0;0;0;0
0;107;104;390;0.00000022;1;1;0;0;0;0;0;0
0;105;75;330;0.00000022;1;1;0;0;0;0;0;0
0;104;59;200;0.0000002;1;1;0;0;0;0;0;0
0;104;61;180;0.00000022;0;1;0;0;0;0;0;0
0;106;99;190;0.0000002;1;1;0;0;0;0;0;0
0;104;90;190;0.00000022;1;1;0;0;0;0;0;0
0;104;51;130;0.00000021;1;1;0;1;0;0;0;0
0;103;76;110;0.00000022;1;1;0;0;0;0;0;0
0;110;90;180;0.00000033;1;1;0;0;0;0;0;0
